일자,시가,고가,저가,종가,거래량
19990916,6844,6941,6362,6362,62331.0
19990917,6555,6941,6545,6844,61615.0
19990920,7114,7153,6941,7133,75547.0
19990921,7230,7230,6941,6941,62787.0
19990922,6748,6941,6574,6941,26749.0
19990927,7519,7519,6941,6941,31878.0
19990928,6748,6844,6651,6651,24969.0
19990929,6748,6748,6362,6478,27392.0
19990930,6362,6536,6362,6362,13563.0
19991001,6169,6169,5803,6073,41511.0
19991004,6015,6189,5977,5977,25535.0
19991005,6005,6131,5880,5880,26401.0
19991006,5591,5880,5591,5880,26443.0
19991007,5996,6266,5996,6150,10902.0
19991008,6073,6092,6015,6034,13906.0
19991011,6150,6150,5803,6150,20612.0
19991012,5996,6362,5996,6266,26759.0
19991013,6362,6941,6169,6536,70386.0
19991014,6941,6941,6362,6362,24954.0
19991015,6362,6941,6198,6941,46485.0
19991018,6844,6844,6420,6420,48103.0
19991019,6536,6555,6169,6169,23948.0
19991020,6218,6555,6218,6381,27184.0
19991021,6420,6748,6381,6748,19637.0
19991022,6555,6671,6362,6362,15778.0
19991025,6593,6651,6266,6401,22241.0
19991026,6401,6748,6169,6728,36547.0
19991027,6449,6449,6169,6169,64110.0
19991028,6189,6343,6073,6073,31744.0
19991029,6150,6362,6131,6131,18626.0
19991101,6169,6169,5977,6073,54535.0
19991102,6073,6092,5977,6063,39820.0
19991103,6034,6169,6034,6092,26702.0
19991104,6150,6150,5977,6131,35359.0
19991105,6073,6073,5899,5919,58980.0
19991108,6015,6073,5957,6073,48513.0
19991109,6073,6073,5977,6015,29674.0
19991110,6073,6131,5977,6034,37890.0
19991111,5977,5977,5707,5842,42849.0
19991112,5880,5880,5687,5707,35872.0
19991115,5610,5967,5610,5803,22713.0
19991116,5977,5977,5726,5764,18107.0
19991117,5572,5764,5572,5591,30872.0
19991118,5398,5572,5398,5495,26749.0
19991119,5263,5437,5263,5398,18029.0
19991122,5552,5784,5109,5784,53565.0
19991123,5764,5784,5398,5495,41262.0
19991124,5475,5475,5283,5302,18652.0
19991125,5321,5398,5205,5321,19725.0
19991126,5128,5128,4858,5013,36692.0
19991129,5591,5591,5302,5360,29155.0
19991130,5591,6160,5591,6160,70884.0
19991201,6362,7075,6362,6362,128620.0
19991202,6343,6343,5417,5456,49146.0
19991203,5013,5822,5013,5687,52481.0
19991206,5379,5379,5013,5022,71564.0
19991207,4820,5070,4820,4820,35789.0
19991208,4704,4704,4097,4097,36578.0
19991209,3837,3856,3624,3856,44908.0
19991210,3856,4241,3856,4241,22449.0
19991213,4241,4878,4241,4878,14378.0
19991214,5591,5601,5109,5601,61138.0
19991215,5495,5591,4762,4762,49607.0
19991216,4627,5456,4627,5205,25312.0
19991217,5013,5495,4916,5398,38087.0
19991220,5591,6208,5013,5398,120326.0
19991221,5591,5591,4627,4685,69172.0
19991222,4723,4723,4049,4068,45131.0
19991223,3586,4627,3586,4376,37439.0
19991224,4319,4319,3952,4145,30805.0
19991227,4049,4049,3759,3759,28388.0
19991228,3663,3779,3335,3779,23574.0
20000104,4338,4338,4338,4338,10586.0
20000105,4820,4820,4434,4531,33839.0
20000106,4627,4627,4049,4049,11898.0
20000107,4241,4241,3856,3875,13994.0
20000110,3759,4145,3750,4126,19227.0
20000111,4049,4049,3817,3817,25353.0
20000112,3856,3856,3721,3798,9346.0
20000113,3837,4049,3817,3856,16893.0
20000114,3759,3856,3759,3856,11504.0
20000117,3856,3856,3837,3837,18968.0
20000118,3856,3856,3586,3759,10845.0
20000119,3663,3837,3509,3528,7702.0
20000120,3470,3470,3277,3383,15706.0
20000121,3277,3663,3277,3663,20260.0
20000124,3277,3509,3277,3374,16095.0
20000125,3374,3470,3374,3393,10114.0
20000126,3277,3393,3277,3277,16421.0
20000127,3316,3470,3297,3470,14139.0
20000128,3383,3470,3374,3470,6924.0
20000131,3490,3490,3277,3412,7510.0
20000201,3557,3663,3412,3470,9917.0
20000202,3412,3470,3412,3470,7946.0
20000203,3470,3470,3412,3451,9289.0
20000207,3518,3518,3355,3412,17433.0
20000208,3451,3451,3316,3316,12863.0
20000209,3316,3374,3181,3258,11722.0
20000210,3277,3277,2853,3008,14041.0
20000211,3085,3451,2583,3451,33948.0
20000214,3432,3432,3008,3027,42190.0
