일자,시가,고가,저가,종가,거래량
19990916,353699,360939,322673,339220,137.0
19990917,339220,339220,298886,318536,157.0
19990920,330946,330946,291647,305091,138.0
19990921,305091,305091,268894,285441,156.0
19990922,268894,285441,254415,285441,136.0
19990927,253381,301989,253381,266826,13.0
19990928,248210,248210,235799,235799,102.0
19990929,235799,248210,207876,217184,277.0
19990930,217184,217184,191328,203739,170.0
19991001,180986,201671,179332,186157,226.0
19991004,202705,202705,182021,196499,101.0
19991005,202705,219252,196499,219252,617.0
19991006,206842,235799,198568,213047,254.0
19991007,223389,237868,215115,237868,484.0
19991008,256484,265791,248210,265791,565.0
19991011,287510,296818,285441,296818,322.0
19991012,331981,331981,331981,331981,239.0
19991013,371281,371281,322673,371281,1818.0
19991014,353699,361973,326810,326810,855.0
19991015,324741,351631,292681,337152,1021.0
19991018,322673,326810,299920,308194,446.0
19991019,279236,309228,271997,289578,626.0
19991020,287510,298886,266826,289578,590.0
19991021,314399,315433,273031,304057,607.0
19991022,275099,299920,275099,297852,304.0
19991025,297852,308194,270962,270962,430.0
19991026,270962,303023,250278,303023,1331.0
19991027,320604,339220,275099,310262,2052.0
19991028,324741,324741,289578,310262,872.0
19991029,310262,347494,310262,347494,1389.0
19991101,380588,388862,372315,388862,753.0
19991102,435401,435401,424025,435401,885.0
19991103,487112,487112,487112,487112,271.0
19991104,545027,545027,459188,479872,4408.0
19991105,486078,536754,479872,536754,2009.0
19991108,600875,600875,548130,600875,2443.0
19991109,529514,589498,529514,529514,2408.0
19991110,537788,587430,475736,537788,2141.0
19991111,548130,558472,475736,494351,1852.0
19991112,476770,515035,435401,462291,2218.0
19991115,506762,517104,475736,517104,1847.0
19991116,579156,579156,579156,579156,621.0
19991117,648448,648448,527446,577088,3093.0
19991118,558472,558472,508830,508830,836.0
19991119,508830,556404,508830,532617,1126.0
19991122,537788,579156,498488,517104,1249.0
19991123,548130,579156,498488,579156,2949.0
19991124,577088,641209,558472,577088,3573.0
19991125,589498,645346,579156,645346,3883.0
19991126,630867,697056,599841,626730,2882.0
19991129,599841,626730,552267,566746,1630.0
19991130,531583,566746,499522,512967,2233.0
19991201,496420,496420,451949,451949,2295.0
19991202,451949,485043,405409,434367,1685.0
19991203,455051,455051,383265,411250,819.0
19991206,416117,459918,382049,425850,1635.0
19991207,413683,413683,377182,386915,896.0
19991208,352847,384482,340680,355281,890.0
19991209,357714,397866,343114,397866,1556.0
19991210,365015,434367,365015,399083,1057.0
19991213,372315,372315,352847,357714,671.0
19991214,367448,382049,360148,379615,940.0
19991215,365015,389349,362581,389349,866.0
19991216,396649,435584,389349,435584,1972.0
19991217,464785,486686,445318,486686,2221.0
19991220,511020,511020,428284,486686,1179.0
19991221,486686,486686,428284,438017,917.0
19991222,425850,490336,394216,490336,1772.0
19991223,546305,548738,511020,511020,1116.0
19991224,450185,450185,450185,450185,419.0
19991227,396649,464785,396649,396649,839.0
19991228,384482,425850,349197,374748,872.0
20000104,330946,410033,330946,408816,384.0
20000105,391782,391782,361364,385699,762.0
20000106,389349,401516,339463,340680,600.0
20000107,340680,340680,300529,307829,542.0
20000110,307829,315129,271327,294445,236.0
20000111,279844,313912,279844,302962,340.0
20000112,302962,302962,270111,299312,386.0
20000113,279844,292012,264027,279844,360.0
20000114,267677,279844,248210,267677,319.0
20000117,248210,292012,245776,282278,141.0
20000118,292012,311479,274978,304179,389.0
20000119,292012,304179,279844,292012,1023.0
20000120,292012,292012,257944,266461,487.0
20000121,262810,274978,236286,257944,281.0
20000124,257944,274978,238476,248210,388.0
20000125,233609,248210,231176,240910,268.0
20000126,242126,248210,226309,238476,328.0
20000127,233609,266461,231176,266461,571.0
20000128,265244,270111,243343,259160,353.0
20000131,257944,259160,243343,259160,286.0
20000201,267677,278628,255510,277411,503.0
20000202,267677,310262,267677,310262,361.0
20000203,345547,346764,326080,346764,1137.0
20000207,346764,388132,323646,388132,1056.0
20000208,396649,410033,341897,352847,494.0
20000209,318779,372315,318779,334597,632.0
20000210,316346,340680,296878,318779,424.0
20000211,330946,351631,318779,338247,930.0
20000214,304179,352847,304179,350414,1318.0
20000215,345547,391782,340680,391782,1778.0
20000216,413683,438017,411250,438017,2461.0
20000217,444101,490336,444101,490336,2787.0
20000218,535355,548738,523187,548738,2456.0
20000221,548738,614441,498853,614441,4772.0
20000222,681360,687444,657026,687444,3395.0
20000223,687444,768964,608358,768964,5666.0
20000224,781131,849267,754363,778698,3655.0
20000225,754363,820066,686227,686227,4001.0
20000228,632692,717862,604707,605924,3618.0
20000302,677710,677710,677710,677710,128.0
20000303,758013,758013,758013,758013,39.0
20000306,848050,848050,848050,848050,16.0
20000307,949038,949038,747063,803032,6580.0
20000308,778698,893069,734896,849267,3652.0
20000309,849267,922270,824933,900369,3052.0
20000310,902803,961205,901586,924703,2496.0
20000313,907669,949038,863868,912536,1941.0
20000314,876035,907669,803032,846834,1783.0
20000315,812766,947821,778698,947821,2586.0
20000316,975805,1022041,834667,859001,2613.0
20000317,829800,849267,756797,756797,1513.0
20000320,666760,730029,666760,666760,1041.0
20000321,587673,669193,587673,620525,2112.0
20000322,632692,692311,632692,657026,1954.0
20000323,657026,705695,586457,608358,1197.0
20000324,586457,666760,586457,632692,624.0
20000327,632692,708128,632692,708128,1182.0
20000328,776264,792081,715428,790865,1606.0
20000329,732462,778698,695961,708128,1095.0
20000330,637559,693528,637559,676494,660.0
20000331,630258,726379,630258,691094,926.0
20000403,652159,727596,622958,655809,1063.0
20000404,608358,630258,577940,577940,939.0
20000406,584023,608358,552389,584023,513.0
20000407,562122,650943,562122,608358,885.0
20000410,654593,654593,613224,637559,1542.0
20000411,596190,596190,562122,562122,748.0
20000412,523187,571856,511020,571856,578.0
20000414,523187,620525,523187,596190,1012.0
20000417,525621,603491,525621,525621,1278.0
20000418,559689,559689,463568,463568,1521.0
20000419,484253,506153,462352,472085,1414.0
20000424,523187,528054,476952,528054,411.0
20000425,591324,591324,528054,591324,776.0
20000426,661893,661893,547522,552389,3824.0
20000427,523187,581590,486686,489119,1545.0
20000428,474519,503720,450185,484253,971.0
20000502,464785,523187,464785,493986,745.0
20000503,476952,486686,462352,479386,554.0
20000504,467219,518321,462352,506153,951.0
20000508,491553,540221,491553,506153,1034.0
20000509,496420,496420,467219,479386,568.0
20000510,481819,501287,474519,486686,1124.0
20000512,474519,525621,464785,493986,2299.0
20000515,511020,511020,459918,479386,1365.0
20000516,486686,491553,423417,450185,1186.0
20000517,428284,457485,396649,403949,809.0
20000518,377182,384482,357714,357714,368.0
20000519,316346,350414,316346,321213,792.0
20000522,321213,321213,284711,284711,644.0
20000523,253077,262810,250643,257944,904.0
20000524,240910,265244,228742,262810,1042.0
20000525,292012,292012,265244,292012,610.0
20000526,318779,326080,292012,299312,1494.0
20000529,292012,318779,284711,318779,617.0
20000530,326080,355281,316346,343114,942.0
20000531,357714,377182,340680,360148,1064.0
20000601,365015,365015,333380,343114,1164.0
20000602,343114,365015,340680,352847,1088.0
20000605,360148,379615,345547,377182,960.0
20000607,377182,401516,365015,384482,702.0
20000608,377182,389349,357714,384482,1150.0
20000609,367448,408816,352847,408816,935.0
20000612,413683,457485,413683,457485,675.0
20000613,511020,511020,511020,511020,576.0
20000614,571856,571856,452618,481819,6281.0
20000615,457485,537788,457485,537788,5475.0
20000616,557255,601057,542655,601057,6648.0
20000619,601057,642426,530488,530488,6684.0
20000620,523187,562122,486686,532921,3349.0
20000621,498853,564556,498853,554822,2422.0
20000622,571856,605924,554822,584023,2941.0
20000623,571856,652159,559689,615658,6516.0
20000626,639992,688661,608358,666760,5352.0
20000627,666760,705695,620525,639992,2720.0
20000628,644859,644859,584023,603491,1867.0
20000629,586457,652159,586457,620525,2510.0
20000630,620525,627825,562122,586457,1764.0
20000703,547522,654593,547522,654593,2992.0
20000704,669193,693528,632692,632692,4301.0
20000705,610791,649726,586457,588890,1991.0
20000706,644859,659460,601057,659460,4814.0
20000707,657026,715428,632692,664326,5327.0
20000710,637559,666760,586457,618091,3699.0
20000711,593757,627825,545088,545088,2165.0
20000712,545088,596190,520754,566989,2753.0
20000713,566989,571856,537788,552389,1166.0
20000714,542655,569423,528054,545088,1067.0
20000718,530488,591324,530488,579156,1706.0
20000719,584023,584023,535355,562122,896.0
20000720,562122,562122,537788,557255,652.0
20000721,559689,564556,542655,557255,443.0
20000724,545088,562122,498853,547522,911.0
20000725,518321,566989,518321,552389,878.0
20000726,559689,564556,545088,557255,409.0
20000727,552389,557255,542655,545088,396.0
20000728,537788,542655,481819,506153,2775.0
20000731,486686,503720,450185,503720,892.0
20000801,511020,547522,506153,540221,854.0
20000802,532921,540221,515887,530488,825.0
20000803,511020,547522,511020,532921,1146.0
20000804,540221,545088,528054,535355,789.0
20000807,598624,598624,584023,598624,5632.0
20000808,598624,618091,542655,554822,7607.0
20000809,542655,569423,537788,559689,2834.0
20000810,564556,601057,535355,564556,4363.0
20000811,571856,571856,547522,547522,1734.0
20000814,569423,603491,554822,593757,2767.0
20000816,596190,649726,579156,608358,4241.0
20000817,620525,620525,554822,566989,2024.0
20000818,566989,579156,532921,552389,1453.0
20000821,540221,571856,540221,552389,1200.0
20000822,540221,569423,540221,562122,1338.0
20000823,562122,564556,545088,547522,941.0
20000824,557255,557255,511020,537788,934.0
20000825,535355,542655,520754,540221,1004.0
20000828,535355,557255,535355,549955,768.0
20000829,549955,552389,528054,540221,784.0
20000830,540221,603491,540221,603491,3997.0
20000831,620525,674060,559689,603491,12701.0
20000901,632692,674060,608358,674060,10049.0
20000904,681360,754363,659460,737329,13899.0
20000905,754363,783564,661893,688661,13321.0
20000906,688661,727596,678927,700828,6318.0
20000907,681360,693528,625392,644859,4076.0
20000908,632692,720295,618091,720295,5176.0
20000914,732462,790865,717862,737329,9794.0
20000915,732462,756797,703261,722729,4142.0
20000918,693528,703261,637559,649726,3242.0
20000919,610791,681360,610791,666760,1916.0
20000920,652159,705695,620525,630258,3015.0
20000921,644859,657026,615658,635125,2047.0
20000922,654593,654593,571856,618091,3499.0
20000925,598624,637559,593757,625392,1836.0
20000926,613224,698394,603491,698394,3016.0
20000927,703261,742196,691094,698394,3578.0
20000928,693528,712995,669193,691094,2009.0
20000929,708128,727596,691094,698394,2055.0
20001002,683794,730029,683794,717862,4228.0
20001004,705695,722729,678927,693528,2274.0
20001005,695961,710562,639992,657026,4403.0
20001006,657026,666760,635125,654593,2939.0
