일자,시가,고가,저가,종가,거래량
19990916,6783,6880,6395,6402,365110.0
19990917,6331,6654,5949,6524,483873.0
19990920,6654,6783,6337,6460,293628.0
19990921,6395,6492,6266,6492,248419.0
19990922,6492,6524,6234,6460,263277.0
19990927,6428,6460,6201,6453,180041.0
19990928,6395,6395,6066,6072,230226.0
19990929,5975,5975,5491,5523,305919.0
19990930,4981,5975,4981,5769,385245.0
19991001,5975,5975,5265,5555,373644.0
19991004,5459,5794,5459,5717,148998.0
19991005,5749,6402,5685,5846,754094.0
19991006,5692,6099,5421,5647,272215.0
19991007,5873,6280,5702,6235,333396.0
19991008,6325,6415,5882,6126,235859.0
19991011,6325,6858,6325,6858,375390.0
19991012,7590,7680,7500,7680,134927.0
19991013,8132,8268,6885,7861,1162441.0
19991014,7590,7771,6921,6967,501330.0
19991015,7229,7635,7003,7391,429625.0
19991018,7319,7319,6777,6967,299245.0
19991019,6967,7229,6623,7138,344317.0
19991020,7229,7229,6957,7156,156837.0
19991021,7229,7409,6957,6957,151706.0
19991022,6957,7057,6777,6948,142385.0
19991025,6867,7310,6686,6903,370972.0
19991026,6867,7635,6551,7409,1717776.0
19991027,7518,8268,7156,7274,2370933.0
19991028,7364,7590,7057,7445,690327.0
19991029,7545,7942,7518,7644,1063929.0
19991101,8557,8557,8557,8557,403427.0
19991102,9487,9578,8855,9578,3345839.0
19991103,9939,10707,9939,10481,3311362.0
19991104,10752,11024,9759,10301,3784962.0
19991105,10707,11521,10165,11521,3570033.0
19991108,11475,12876,11295,12289,3960724.0
19991109,12017,12831,10843,11611,3073488.0
19991110,11114,12831,11114,12108,3524353.0
19991111,12017,13011,11927,12605,4274565.0
19991112,12831,13463,11114,11385,3370522.0
19991115,12198,12424,11430,11972,2024754.0
19991116,12198,12876,11882,11972,1879996.0
19991117,11837,12063,10572,10572,1778535.0
19991118,9984,10030,9307,9533,1404497.0
19991119,9849,10662,9804,10662,1623553.0
19991122,11114,11114,10210,10798,1956536.0
19991123,10391,11069,9939,10572,1583213.0
19991124,10752,11746,10707,11340,2314417.0
19991125,11746,12695,11746,12695,2269004.0
19991126,14186,14186,14186,14186,2562044.0
19991129,15858,15858,15361,15858,2103734.0
19991130,17755,17755,17755,17755,442728.0
19991201,19879,19879,18071,19879,3818675.0
