일자,시가,고가,저가,종가,거래량
19990916,5132,5786,5041,5232,193802.0
19990917,5283,5534,5152,5333,71822.0
19990920,5232,5393,5152,5182,47961.0
19990921,5182,5836,5182,5333,100305.0
19990922,5253,5313,4981,5112,50992.0
19990927,5021,5232,4830,4830,27538.0
19990928,4830,5001,4749,4770,23523.0
19990929,4840,4840,4528,4538,58515.0
19990930,4729,4729,4377,4458,32596.0
19991001,4357,4397,3814,4347,31563.0
19991004,4327,4458,4226,4226,18882.0
19991005,4126,4427,4035,4035,13495.0
19991006,4055,4206,3975,4206,16437.0
19991007,4317,4317,4035,4276,44979.0
19991008,4276,4427,4186,4297,23781.0
19991011,4357,4558,4337,4427,43449.0
19991012,4458,4609,4367,4427,20422.0
19991013,4427,4427,4226,4236,37814.0
19991014,4256,4427,4256,4327,19428.0
19991015,4337,4427,4256,4276,20760.0
19991018,4287,4287,3934,4025,22917.0
19991019,4045,4115,3975,3995,30132.0
19991020,4025,4327,4025,4246,17739.0
19991021,4226,4327,4136,4176,21178.0
19991022,4176,4307,4075,4216,13297.0
19991025,4025,4226,4025,4186,19886.0
19991026,4045,4186,4045,4126,6887.0
19991027,4035,4186,3954,4025,26812.0
19991028,4528,4528,4186,4266,124414.0
19991029,4266,4357,4226,4226,25858.0
19991101,4327,4327,4136,4226,38867.0
19991102,4276,4397,4226,4327,53148.0
19991103,4327,4417,4256,4287,27399.0
19991104,4287,4417,4256,4347,30003.0
19991105,4377,4548,4287,4448,66793.0
19991108,4458,4629,4397,4488,75479.0
19991109,4488,4609,4367,4528,66515.0
19991110,4629,4629,4357,4357,32855.0
19991111,4427,4619,4367,4387,41710.0
19991112,4327,4427,4246,4246,43190.0
19991115,4246,4327,4196,4256,20392.0
19991116,4256,4357,4226,4246,24109.0
19991117,4246,4246,4075,4126,25352.0
19991118,4075,4518,4055,4216,49988.0
19991119,4126,4206,4126,4126,23781.0
19991122,4136,4186,4075,4126,23374.0
19991123,4035,4126,3934,4025,30370.0
19991124,3944,3975,3854,3894,17063.0
19991125,3894,3924,3723,3783,20204.0
19991126,3733,3783,3572,3753,18991.0
19991129,3673,3864,3673,3793,27389.0
19991130,3733,3874,3723,3743,8884.0
19991201,3804,3954,3622,3874,42057.0
19991202,3975,4448,3975,4448,142949.0
19991203,4417,4609,3924,4075,100951.0
19991206,3894,3924,3723,3864,52890.0
19991207,3733,4025,3331,3441,41809.0
19991208,3471,3814,3139,3763,85288.0
19991209,3743,4176,3723,3814,83350.0
19991210,4015,4025,3632,3824,66575.0
19991213,3904,4226,3733,4025,83867.0
19991214,4126,4629,3542,4427,291434.0
19991215,4448,4448,3763,3793,88786.0
19991216,3824,3864,3542,3673,38927.0
19991217,3673,3804,3441,3572,36850.0
19991220,3572,3773,3421,3421,20283.0
19991221,3421,3421,3039,3039,18594.0
19991222,3049,3180,2817,2989,38490.0
