일자,시가,고가,저가,종가,거래량
19990916,85231,86730,79449,81376,16096.0
19990917,81376,83517,77093,81247,29574.0
19990920,81247,93368,80091,93368,37336.0
19990921,88871,101506,87158,97437,45913.0
19990922,96580,96580,89942,91013,17764.0
19990927,91013,91013,83946,85659,9796.0
19990928,82746,85445,80305,80305,10521.0
19990929,77521,84160,77521,82018,9173.0
19990930,80091,83517,78592,83517,10708.0
19991001,80519,83517,74952,83517,8658.0
19991004,81376,82447,79234,79234,9983.0
19991005,77093,80734,70883,70883,18783.0
19991006,70883,73881,64244,70669,21490.0
19991007,71739,75380,68527,72682,32321.0
19991008,72810,80305,71183,76022,66924.0
19991011,78678,84160,76236,83517,60396.0
19991012,85659,94867,85659,94867,86098.0
19991013,94011,102791,89942,100649,86654.0
19991014,98936,104932,95510,99578,53459.0
19991015,97651,101720,95081,98294,33139.0
19991018,93154,95510,83732,83732,24247.0
19991019,85659,89299,84588,84588,22114.0
19991020,86730,88657,85231,86301,16257.0
19991021,86730,91869,83517,83517,30377.0
19991022,84588,87458,82532,84160,12333.0
19991025,85659,85659,77093,77093,12505.0
19991026,75166,81376,71739,77093,12263.0
19991027,74952,80948,72810,73881,15042.0
19991028,75166,77093,73024,76236,16543.0
19991029,75380,78806,75380,76236,11658.0
19991101,78164,79449,76022,78164,15430.0
19991102,78164,78164,75594,75808,17924.0
19991103,76665,79663,76665,77521,28184.0
19991104,77307,88657,76879,83603,83678.0
19991105,85659,86730,79234,79320,30045.0
19991108,78249,80734,77093,77393,31391.0
19991109,77393,81162,77093,79020,33846.0
19991110,79234,80948,76879,77093,22583.0
19991111,78806,81376,74952,78035,40081.0
19991112,82447,82447,75894,76236,36580.0
19991115,77307,79020,75594,76879,34286.0
19991116,75166,77735,73881,73881,29924.0
19991117,71953,72810,64672,64672,26669.0
19991118,63816,69469,63816,64244,32355.0
19991119,65315,68313,65315,66386,25566.0
19991122,69598,71739,67671,67756,23678.0
19991123,68613,69598,65615,65829,21676.0
19991124,66171,67242,64458,64887,22681.0
19991125,64244,65101,60175,61032,26574.0
19991126,61246,62531,57391,57391,19094.0
19991129,57820,61460,55892,58462,29005.0
19991130,57820,59833,56963,57691,20839.0
19991201,57820,57820,54822,55250,14491.0
19991202,53965,63473,53965,63473,34739.0
19991203,72810,72896,67028,72896,79078.0
19991206,70669,76879,68527,71953,56809.0
19991207,69170,71525,61246,61246,33534.0
19991208,57820,59747,52980,57606,21862.0
19991209,54608,61032,54608,58034,12995.0
19991210,54608,63816,54608,61032,21745.0
19991213,62103,67456,59961,63173,39526.0
19991214,72382,72382,66386,66386,46224.0
19991215,64458,66386,58890,65315,29959.0
19991216,64244,66171,61118,65315,26728.0
19991217,64030,67456,61246,62103,22687.0
19991220,63173,64244,61032,61032,14445.0
19991221,58890,59747,54608,54608,15979.0
19991222,48183,54608,48183,48826,14689.0
19991223,47112,50110,46256,46256,24232.0
19991224,45699,47112,43900,43900,20690.0
19991227,44757,50110,43900,47112,20668.0
19991228,48183,48183,42187,43258,8685.0
20000104,38975,46984,38975,46984,7645.0
20000105,46984,48055,44200,46984,8752.0
20000106,47112,48611,45613,46898,9576.0
20000107,47112,47541,45828,45828,6263.0
20000110,47112,50325,45057,47969,14315.0
20000111,49468,50196,46256,46256,6170.0
20000112,47541,47541,43900,44757,7243.0
20000113,43044,45699,43044,45185,7947.0
20000114,46556,46556,43558,44328,7275.0
20000117,43558,44971,43044,43900,8074.0
20000118,44628,44628,42701,43258,6233.0
20000119,42915,42915,39403,41116,11971.0
20000120,39617,39617,36191,37476,8934.0
20000121,38118,39403,36491,37904,10718.0
20000124,36405,38975,36405,37133,13999.0
20000125,36491,37690,35334,35548,8767.0
20000126,34478,36277,33278,34264,13589.0
20000127,35548,39403,34264,39403,38610.0
20000128,40474,42401,37476,38547,20258.0
20000131,37476,39189,36619,37904,15954.0
20000201,39617,41759,38761,38975,16140.0
20000202,41759,41759,39275,40474,18584.0
20000203,41545,46470,41330,46470,36543.0
20000207,47969,52338,46684,48183,37493.0
20000208,48183,48611,41973,43900,18136.0
20000209,44414,46042,42915,43044,15956.0
20000210,41202,42829,38975,39403,12960.0
20000211,38547,41330,38547,39403,8857.0
20000214,38547,39617,36191,36405,8830.0
20000215,36919,38547,35977,36833,6429.0
20000216,39617,40046,36405,37476,7976.0
20000217,40260,40260,36619,37262,5400.0
20000218,36619,37690,35848,36062,6944.0
20000221,35120,35120,32208,32850,8842.0
20000222,32122,34264,31480,32979,9349.0
20000223,32979,37904,32979,37904,17944.0
20000224,36405,37476,33193,33835,9871.0
20000225,34264,36191,32336,34692,10910.0
20000228,33493,36062,33493,34906,9697.0
