일자,시가,고가,저가,종가,거래량
19990916,9780,10256,9780,9954,449414.0
19990917,9867,10603,9737,10386,864525.0
19990920,10559,10862,10386,10603,1257534.0
19990921,10733,10819,10386,10473,469910.0
19990922,10473,10473,10040,10083,438854.0
19990927,9954,10040,9521,9521,301538.0
19990928,9521,9824,9348,9478,343859.0
19990929,9521,9607,9088,9261,285005.0
19990930,9001,9348,8828,8872,389612.0
19991001,8699,8828,7963,8655,747671.0
19991004,8396,8742,8266,8309,431193.0
19991005,7963,8396,7097,7530,878643.0
19991006,7530,7946,7270,7946,734546.0
19991007,8032,8378,7703,8352,1765953.0
19991008,8309,8309,7876,8006,851712.0
19991011,8179,8214,7885,7997,1443929.0
19991012,8067,8655,7963,8655,1797771.0
19991013,8482,9261,8223,8958,3512195.0
19991014,9131,9651,8742,9261,2795742.0
19991015,9218,9391,8655,8699,1789407.0
19991018,8223,8525,8015,8127,1118024.0
19991019,8309,8396,7989,8136,1682397.0
19991020,8240,8396,8067,8179,947110.0
19991021,8266,8439,7885,7963,438565.0
19991022,7963,8127,7816,7902,308505.0
19991025,7876,7894,7487,7634,1337682.0
19991026,7547,7686,7444,7573,385788.0
19991027,7521,7677,7444,7530,387994.0
19991028,7357,7677,7357,7660,725246.0
19991029,7833,7937,7660,7660,904073.0
19991101,7798,7954,7790,7911,838102.0
19991102,7963,8915,7842,8785,2998820.0
19991103,9045,9434,8655,8785,1695764.0
19991104,9088,9088,8499,8915,1100358.0
19991105,9088,9304,8742,9001,1370171.0
19991108,8742,8915,8569,8612,1149796.0
19991109,8612,8785,8491,8785,985873.0
19991110,9001,9607,8872,9175,3225480.0
19991111,9218,9651,9088,9434,2170076.0
19991112,9607,9780,8785,8915,1399020.0
19991115,8785,8872,8560,8612,1103015.0
19991116,8396,8569,8274,8439,867783.0
19991117,8525,8647,7790,7790,899683.0
19991118,7790,8041,7530,7686,777410.0
19991119,7703,8300,7703,8015,717516.0
19991122,7963,8300,7963,7972,674502.0
19991123,8049,8093,7816,7833,495617.0
19991124,7833,7833,7530,7669,672422.0
19991125,7547,7686,7495,7504,710087.0
19991126,7366,7504,6924,6959,843370.0
19991129,6794,7002,6665,6924,736545.0
19991130,6924,7444,6907,7097,794625.0
19991201,6942,7071,6691,6864,660869.0
19991202,6924,7184,6864,6924,915026.0
19991203,7253,7288,6942,6967,575429.0
19991206,7106,7175,6959,7054,533998.0
19991207,7227,7253,6760,6794,858378.0
19991208,6838,7011,6665,6950,518400.0
19991209,6924,7608,6716,7357,1346728.0
19991210,7530,8439,7444,8049,1950800.0
19991213,8223,8309,7790,8093,1626246.0
19991214,8136,8742,8006,8231,1563221.0
19991215,8240,8387,7409,7781,809090.0
19991216,7530,8136,7444,7790,873017.0
