일자,시가,고가,저가,종가,거래량
19990916,18063,18722,17969,18157,23533
19990917,17687,18251,17216,18157,26052
19990920,17875,18627,17593,17969,23884
19990921,17781,18345,17687,17969,37181
19990922,17969,18722,17687,18722,157836
19990927,18675,18769,18110,18251,37553
19990928,17969,18345,17781,18251,35853
19990929,17969,18439,17499,17781,47184
19990930,17875,18345,17499,17687,75033
19991001,17781,17781,16934,17687,77807
19991004,17593,18251,17404,18063,39509
19991005,17781,17875,16934,17404,18803
19991006,16981,17404,14864,17404,34099
19991007,16652,17593,16652,17310,14041
19991008,17310,17875,17028,17028,36076
19991011,17310,17404,16934,17028,29858
19991012,17169,17499,16934,17499,42241
19991013,17875,17875,16934,16981,70324
19991014,17404,18533,17216,18063,81496
19991015,18251,18345,17499,18063,33450
19991018,16181,17546,16181,16934,23257
19991019,16934,17404,16887,16934,71940
19991020,16934,17404,16934,17216,18675
19991021,17404,17499,16840,17028,17411
19991022,16934,17263,16558,16746,9492
19991025,17122,17122,15805,15899,11373
19991026,15523,16276,15523,16181,14062
19991027,15523,16370,15523,16370,12277
19991028,15711,16605,15711,16370,7206
19991029,16746,16746,16087,16464,38457
19991101,16840,17216,16370,16746,902856
19991102,17169,17687,16934,17028,151321
19991103,17216,17216,16558,16699,44813
19991104,16699,17404,16652,17404,116126
19991105,17781,18439,17499,18439,151384
19991108,17875,18298,17593,17687,85163
19991109,17687,17781,17404,17404,143380
19991110,17687,17781,16934,17169,84546
19991111,17216,17404,17028,17122,89074
19991112,16934,17216,16558,16934,110036
19991115,16934,16934,16181,16370,54688
19991116,15993,16840,15617,16087,63096
19991117,15711,15805,13829,15052,141254
19991118,14394,15052,14112,14864,28742
19991119,15805,15805,15052,15241,113086
19991122,15711,15805,15241,15476,51382
19991123,15523,15899,15429,15476,61172
19991124,14582,15523,14582,14770,21269
19991125,14112,14770,13924,14394,48034
19991126,14206,14582,13547,13547,39775
19991129,13265,13265,12136,12889,115669
19991130,12889,13453,12701,12701,48906
19991201,13641,13641,12795,12795,39828
19991202,12795,13171,12701,12795,35513
19991203,13171,13171,12371,12512,67528
19991206,12324,12654,12042,12042,37266
19991207,11760,11854,10819,10819,64595
19991208,10819,10819,9972,10160,82378
19991209,10302,10960,9878,10866,113384
19991210,12465,12465,11854,12465,120931
19991213,13124,13124,12136,12465,150778
19991214,12418,13641,12418,13265,144496
19991215,13594,13594,11760,12512,75394
19991216,12418,12512,11854,12042,42103
