일자,시가,고가,저가,종가,거래량
19990916,13896,14109,13575,13628,507886.0
19990917,13682,13842,13415,13842,469501.0
19990920,13896,13896,13628,13682,323613.0
19990921,13575,14377,13575,14323,901674.0
19990922,14751,15178,14644,14644,2310459.0
19990927,14537,14590,13789,13896,495668.0
19990928,13949,14323,13789,14216,779549.0
19990929,14109,14163,13789,13896,589475.0
19990930,13522,14003,13522,13628,599335.0
19991001,13468,13682,11758,13361,608326.0
19991004,13468,14056,13094,13468,739058.0
19991005,13361,13682,12613,13361,701150.0
19991006,12880,13201,12292,13041,1393993.0
19991007,12720,13682,11758,13041,2432641.0
19991008,13147,13308,12453,12613,1203162.0
19991011,12292,12613,11972,12399,1020647.0
19991012,12079,12560,11918,12506,1705529.0
19991013,12453,13041,12292,12720,1051922.0
19991014,12720,13254,12453,13041,1144924.0
19991015,13147,13842,12987,13468,1465497.0
19991018,13041,14003,12934,13147,938160.0
19991019,13682,13682,12613,12666,581915.0
19991020,12827,13201,12506,12613,840349.0
19991021,12720,13041,12399,12506,636074.0
19991022,12346,12613,12132,12292,342903.0
19991025,12079,12292,11384,11384,525783.0
19991026,10903,11598,10582,11384,668098.0
19991027,11010,11491,10956,11010,474328.0
19991028,10796,11384,10796,11223,387192.0
19991029,11544,11865,11437,11437,501422.0
19991101,12185,12292,11758,12292,604387.0
19991102,12453,12506,12079,12292,526868.0
19991103,12346,12560,12079,12079,667256.0
19991104,12239,13147,12185,12827,993058.0
19991105,13041,13254,12720,12827,849920.0
19991108,12827,13361,12560,13201,1268079.0
19991109,13254,14109,13041,13896,1605791.0
19991110,13789,13789,12987,12987,927102.0
19991111,13041,13522,12880,13041,1158274.0
19991112,13361,13468,12399,12827,1591439.0
19991115,12399,12720,11972,11972,1526419.0
19991116,11865,12185,11437,11437,1381625.0
19991117,11544,12773,11277,11544,3336093.0
19991118,12132,12185,11811,11972,1069342.0
19991119,11865,12720,11811,12720,1765515.0
19991122,12613,12773,12239,12773,1214800.0
19991123,12720,12720,12132,12132,560155.0
19991124,12132,12292,11651,11758,1075123.0
19991125,11758,12292,11437,11918,1717092.0
19991126,12132,12185,10155,10689,1616680.0
19991129,10796,10956,9941,10187,1242866.0
19991130,10368,11704,10208,11437,1678641.0
19991201,11223,12132,11010,11918,2023678.0
19991202,12292,12613,11651,11811,1382449.0
19991203,11223,12720,11223,12292,1470942.0
19991206,12453,12880,12025,12079,1114061.0
19991207,11972,12079,11010,11117,1156347.0
19991208,10796,11865,10475,11170,952951.0
19991209,10796,11117,10582,10668,1471353.0
19991210,10796,11544,10636,11384,1241659.0
19991213,11330,12613,11223,11972,2370605.0
19991214,12025,13735,11758,13735,4059781.0
19991215,13735,14216,12079,12613,2810206.0
19991216,12934,13575,12506,13041,2742847.0
19991217,13094,13361,11865,12185,1261053.0
19991220,12453,12506,11758,12185,1227271.0
19991221,12239,12292,11544,12025,1134989.0
19991222,11758,12827,11117,12827,9418570.0
19991223,12827,14430,12079,13308,5467358.0
19991224,13896,14270,13361,13682,3235307.0
19991227,14056,14109,12132,12239,2302086.0
19991228,11758,12773,11437,11544,2154139.0
20000104,11544,13254,11544,13041,1539732.0
20000105,12399,13308,12079,12666,1648592.0
20000106,12880,13094,12399,12666,2094592.0
20000107,12720,14430,12560,14430,4284133.0
20000110,14644,15285,13789,13896,3659313.0
20000111,14216,15232,13628,14644,4584563.0
